2.351167189047537187e-01 3.539418376066309491e-01 -1.901862776731166327e-01
2.081391505423812738e-01 2.206890379681955283e-01 3.539591271235563719e-01
8.343131665473516728e-03 -1.052603933158868799e-01 1.138251534937737702e-01
4.045441660294266106e-02 3.153089533032795710e-01 6.411920379023436367e-02
-4.478263579514248915e-01 -3.657637589193897254e-01 -4.036163996010368182e-02
2.426680060749506485e-01 -2.711824270301465001e-01 2.950648514434337510e-01
1.545553818694151427e-01 3.877617625759895853e-02 2.430585410453985351e-01
1.441882686600641228e-01 -3.987626528627899458e-01 -2.942185317977424885e-01
-1.227097317920432251e-01 1.716126629678531024e-01 -2.359085454704731855e-01
-2.984965807043966080e-01 -2.212586341504744689e-02 1.824162287109629965e-01
-3.931477522579950867e-01 7.729877832056047948e-02 -2.050073914101369632e-01
-4.730158081864723196e-01 3.626034770049273437e-01 -1.574207038434251027e-01
-5.926141011503553713e-02 6.816767892545409595e-03 4.131714790326680986e-01
3.564335878154607090e-02 -1.487901138707923843e-01 -1.591629784546023385e-01
-1.091846296675706152e-01 -2.058343939397951627e-01 1.454526330385379207e-01
9.901727109192712262e-02 -4.642126768557395255e-01 4.579033806104558790e-01
-4.581256908700094832e-01 4.602572317812635982e-01 -4.252641468135270331e-01
4.846032083055278883e-01 7.004891047904918122e-02 3.746441312592433959e-01
2.589661334857544794e-01 4.163414841653926834e-01 3.269366009916939708e-01
1.955349610451026232e-01 3.292194468737850710e-01 -4.058433168034579763e-01
-2.737840103914975787e-01 3.164189102343914484e-01 -3.895399503693079968e-01
4.992846316453568578e-01 -2.205065625732661461e-01 5.469573690279735251e-02
2.341590284830347979e-01 -3.905620251342857840e-01 -3.639423913829806928e-02
3.659568477978781403e-02 -1.185043178455905954e-01 -4.480643387299123592e-01
3.604203953442086661e-01 -3.511842754636354536e-01 1.025819508379194056e-01
-2.887954776569350845e-01 -1.806054796729868461e-01 -3.737925589182761188e-02
4.675898113812915202e-01 3.088706727722507206e-01 2.395662127494606886e-01
-3.419318102266298287e-01 -2.327254470078999812e-02 4.272396364494030485e-01
-2.272180686897632140e-01 -1.495911038161864548e-01 -2.685153209008999675e-01
-2.167324106965060060e-01 -3.380564619815351612e-01 -2.000041621052719432e-01
-4.729292197339937109e-01 -1.686659200732105179e-01 -3.557051087371524423e-01
1.747793510315726606e-01 4.875874682124947679e-01 1.726343913698084043e-01
-6.538639695106157612e-02 -4.419215833872653931e-01 2.662808649127662575e-01
-1.488013079441928288e-01 4.706321876621618605e-01 1.189253080638006249e-01
8.121233342187905713e-02 1.330185295502314680e-01 -4.690227941997478500e-01
3.692675075491047565e-02 7.994110831155595842e-02 -1.170885000894570094e-01
3.978417171093115989e-01 -2.326268159235926336e-01 -3.002175992534261706e-01
-4.953264343168046202e-01 7.982736928146003108e-02 -3.943870627313351696e-01
-2.061877923240247601e-01 4.857289830563307764e-01 -4.756931960381637070e-02
3.094734642242595313e-01 -4.832662006438734337e-02 1.653172091137184163e-01
-3.191541190556102525e-01 2.145989626351228474e-01 2.933954258719276287e-01
-2.954453080394346953e-01 4.612201290013672739e-01 3.021312647298539655e-01
3.590251072458590098e-01 -3.902439926371651380e-01 -4.967983183066129182e-01
4.896356804369340621e-01 -2.103746929354499695e-01 3.827029041451592839e-01
5.928523734741880657e-02 -4.743458568960440269e-01 -8.342236972321045996e-02
-3.247175754369675538e-01 -3.641062632807032795e-01 -3.601012294394345670e-01
-2.927289588557567268e-01 -2.284928636702187599e-01 3.905600940902764218e-01
-4.268239035915186164e-02 3.551263088490644315e-01 4.888887889496585926e-01
-1.126607885243248175e-01 1.055135726176955648e-02 -3.808407150430270782e-01
3.053827520068219115e-01 2.852715275103086534e-01 3.391515976378232239e-02
-2.433665424845105618e-01 2.196828428311085324e-01 5.920096316247477897e-02
3.495393450124363310e-01 -4.182610273242041710e-01 -2.454334720275691828e-01
8.645799187746164294e-02 1.201826402255790904e-01 6.347341809280843128e-02
4.026965647047323626e-01 2.418460280071768609e-01 -3.982237972775041213e-01
2.592288338165703587e-01 -1.179450891704147131e-01 -4.865574415901817718e-01
-4.087116408997328865e-01 4.801162700940785344e-01 1.451171694718986771e-01
-1.802711993532823964e-03 -3.226250233844747961e-01 -4.603297501113858825e-01
2.963180539829609050e-01 1.960343089001362893e-01 -2.328414349015661688e-01
2.848547741095782682e-01 -1.580341343644336149e-01 -1.353132024018104951e-01
4.835001254376885410e-02 1.965788134655918895e-01 -3.165342390834100517e-01
-5.817078103406523454e-02 4.871917723688387047e-01 -2.738818976648013104e-01
-1.247690684483029611e-01 2.523394457927117251e-01 2.968775624755842224e-01
-2.205740566131791369e-01 -3.935579122289392107e-01 -4.914305335766799843e-01
4.575789715445844341e-01 9.297200462433019563e-02 -1.197806988061688588e-02
